
%RxID  X    Y     Z  Indoor   Type   FlagsIDS (custom) : 0 Distance0 Distance1 ....
     -1.00     -1.00     -1.00     -1.00     -1.00     -1.00         0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20
       989  -1377.10   -304.52      1.50      1.00      2.00   1410.36   1410.36   1410.36    574.83    574.83    574.83   1177.00   1177.00   1177.00   1041.45   1041.45   1041.45    484.70    484.70    484.70   1462.71   1462.71   1462.71    693.35    693.35    693.35
       990    624.20    117.37      1.50      0.00      2.00    635.14    635.14    635.14    393.70    393.70    393.70    991.24    991.24    991.24   1380.80   1380.80   1380.80   1152.19   1152.19   1152.19   1316.87   1316.87   1316.87    758.91    758.91    758.91
       991    323.25    638.54      1.50      0.00      2.00    715.70    715.70    715.70    930.44    930.44    930.44   1286.02   1286.02   1286.02   1140.33   1140.33   1140.33   1198.54   1198.54   1198.54    854.11    854.11    854.11    288.10    288.10    288.10
       992   -128.58     79.51      1.50      1.00      2.00    151.18    151.18    151.18   1131.38   1131.38   1131.38   1135.43   1135.43   1135.43   1015.89   1015.89   1015.89    875.04    875.04    875.04    869.83    869.83    869.83   1006.86   1006.86   1006.86
       993   -962.39   1035.26      1.50      0.00      2.00   1413.50   1413.50   1413.50    697.85    697.85    697.85    563.61    563.61    563.61   1188.19   1188.19   1188.19   1035.94   1035.94   1035.94    492.38    492.38    492.38   1472.15   1472.15   1472.15
       994   -209.36  -1156.96      1.50      1.00      2.00   1175.75   1175.75   1175.75   1323.02   1323.02   1323.02    766.69    766.69    766.69    411.22    411.22    411.22   1401.31   1401.31   1401.31    977.70    977.70    977.70    612.06    612.06    612.06
       995   -162.74   -384.26      1.50      1.00      2.00    417.30    417.30    417.30   1224.59   1224.59   1224.59    819.36    819.36    819.36    588.11    588.11    588.11    921.23    921.23    921.23   1295.00   1295.00   1295.00   1415.10   1415.10   1415.10
       996   -264.49    494.81      1.50      0.00      2.00    561.06    561.06    561.06   1439.40   1439.40   1439.40   1290.08   1290.08   1290.08   1265.24   1265.24   1265.24    886.47    886.47    886.47    439.64    439.64    439.64    849.86    849.86    849.86
       997   -806.57    -63.05      1.50      1.00      2.00    809.03    809.03    809.03   1060.97   1060.97   1060.97   1159.35   1159.35   1159.35    859.53    859.53    859.53    203.45    203.45    203.45    978.38    978.38    978.38   1195.10   1195.10   1195.10
       998     73.01   -958.94      1.50      1.00      2.00    961.71    961.71    961.71   1333.74   1333.74   1333.74    436.97    436.97    436.97    580.49    580.49    580.49   1207.10   1207.10   1207.10   1430.01   1430.01   1430.01    776.61    776.61    776.61
       999    446.47    107.60      1.50      1.00      2.00    459.26    459.26    459.26    563.89    563.89    563.89    975.12    975.12    975.12   1357.87   1357.87   1357.87   1450.47   1450.47   1450.47   1212.87   1212.87   1212.87    760.33    760.33    760.33
      1000   -208.16     11.40      1.50      1.00      2.00    208.47    208.47    208.47   1208.21   1208.21   1208.21   1127.57   1127.57   1127.57    924.71    924.71    924.71    791.92    791.92    791.92    903.10    903.10    903.10   1109.92   1109.92   1109.92
      1001    842.24    864.70      1.50      1.00      2.00   1207.09   1207.09   1207.09    878.97    878.97    878.97    881.64    881.64    881.64   1209.03   1209.03   1209.03    657.76    657.76    657.76   1342.24   1342.24   1342.24    342.24    342.24    342.24
      1002   1090.38     68.95      1.50      1.00      2.00   1092.56   1092.56   1092.56    113.68    113.68    113.68   1105.79   1105.79   1105.79    912.23    912.23    912.23    896.19    896.19    896.19   1020.79   1020.79   1020.79    991.93    991.93    991.93
      1003   -840.59    854.30      1.50      1.00      2.00   1198.51   1198.51   1198.51    892.16    892.16    892.16    659.52    659.52    659.52   1215.37   1215.37   1215.37    869.05    869.05    869.05    340.79    340.79    340.79   1340.64   1340.64   1340.64
      1004   -831.85    152.90      1.50      0.00      2.00    845.79    845.79    845.79   1218.48   1218.48   1218.48    977.24    977.24    977.24   1071.63   1071.63   1071.63    227.28    227.28    227.28    786.58    786.58    786.58   1178.12   1178.12   1178.12
      1005    525.81   -370.05      1.50      1.00      2.00    642.97    642.97    642.97    601.49    601.49    601.49    496.67    496.67    496.67   1139.43   1139.43   1139.43   1442.23   1442.23   1442.23   1093.19   1093.19   1093.19   1460.02   1460.02   1460.02
      1006   -863.45    658.89      1.50      1.00      2.00   1086.13   1086.13   1086.13   1081.87   1081.87   1081.87    669.41    669.41    669.41   1377.44   1377.44   1377.44    672.89    672.89    672.89    418.35    418.35    418.35   1379.10   1379.10   1379.10
      1007      7.05    989.42      1.50      1.00      2.00    989.45    989.45    989.45   1401.75   1401.75   1401.75   1239.97   1239.97   1239.97    742.71    742.71    742.71   1498.04   1498.04   1498.04    521.84    521.84    521.84    508.16    508.16    508.16
      1008   -265.16  -1241.96      1.50      0.00      2.00   1269.95   1269.95   1269.95   1290.79   1290.79   1290.79    852.51    852.51    852.51    443.23    443.23    443.23   1443.07   1443.07   1443.07    883.31    883.31    883.31    557.27    557.27    557.27
      1009   -629.06    -25.16      1.50      1.00      2.00    629.56    629.56    629.56   1210.63   1210.63   1210.63   1246.11   1246.11   1246.11    850.74    850.74    850.74    371.79    371.79    371.79    900.51    900.51    900.51   1371.17   1371.17   1371.17
      1010    694.16    302.41      1.50      1.00      2.00    757.18    757.18    757.18    430.10    430.10    430.10   1184.48   1184.48   1184.48   1340.40   1340.40   1340.40    983.39    983.39    983.39   1419.39   1419.39   1419.39    596.14    596.14    596.14
      1011    794.85    751.61      1.50      0.00      2.00   1093.94   1093.94   1093.94    779.11    779.11    779.11   1001.72   1001.72   1001.72   1262.20   1262.20   1262.20    714.37    714.37    714.37   1299.90   1299.90   1299.90    316.28    316.28    316.28
      1012    980.05    -85.40      1.50      0.00      2.00    983.76    983.76    983.76     87.70     87.70     87.70    916.44    916.44    916.44   1023.52   1023.52   1023.52   1084.25   1084.25   1084.25    937.96    937.96    937.96   1065.69   1065.69   1065.69
      1013   -970.49     74.82      1.50      1.00      2.00    973.37    973.37    973.37   1079.64   1079.64   1079.64    952.06    952.06    952.06   1051.95   1051.95   1051.95     80.43     80.43     80.43    920.55    920.55    920.55   1032.22   1032.22   1032.22
      1014    471.77    965.39      1.50      0.00      2.00   1074.49   1074.49   1074.49   1100.45   1100.45   1100.45    931.06    931.06    931.06    900.23    900.23    900.23   1033.02   1033.02   1033.02    976.84    976.84    976.84    103.27    103.27    103.27
      1015    998.72   1014.25      1.50      0.00      2.00   1423.43   1423.43   1423.43   1014.25   1014.25   1014.25    717.86    717.86    717.86   1229.95   1229.95   1229.95    522.72    522.72    522.72   1506.03   1506.03   1506.03    520.28    520.28    520.28
      1016    924.07    801.97      1.50      1.00      2.00   1223.54   1223.54   1223.54    805.56    805.56    805.56    933.23    933.23    933.23   1311.13   1311.13   1311.13    579.48    579.48    579.48   1425.51   1425.51   1425.51    428.88    428.88    428.88
      1017    966.46    467.43      1.50      1.00      2.00   1073.56   1073.56   1073.56    468.63    468.63    468.63   1412.71   1412.71   1412.71   1134.33   1134.33   1134.33    666.01    666.01    666.01   1436.26   1436.26   1436.26    613.58    613.58    613.58
      1018    440.75    205.77      1.50      1.00      2.00    486.42    486.42    486.42    595.90    595.90    595.90   1073.46   1073.46   1073.46   1426.12   1426.12   1426.12   1455.37   1455.37   1455.37   1149.34   1149.34   1149.34    662.93    662.93    662.93
      1019   -492.17    954.54      1.50      1.00      2.00   1073.95   1073.95   1073.95    928.71    928.71    928.71   1011.71   1011.71   1011.71    920.24    920.24    920.24   1081.22   1081.22   1081.22     88.83     88.83     88.83    996.11    996.11    996.11
      1020    538.78    188.18      1.50      0.00      2.00    570.70    570.70    570.70    498.13    498.13    498.13   1054.95   1054.95   1054.95   1473.29   1473.29   1473.29   1176.20   1176.20   1176.20   1426.66   1426.66   1426.66    678.98    678.98    678.98
      1021    484.95   1359.74      1.50      0.00      2.00   1443.63   1443.63   1443.63   1454.02   1454.02   1454.02    635.56    635.56    635.56    611.41    611.41    611.41   1128.74   1128.74   1128.74   1101.75   1101.75   1101.75    493.92    493.92    493.92
      1022    921.19   -457.80      1.50      0.00      2.00   1028.68   1028.68   1028.68    464.54    464.54    464.54    586.57    586.57    586.57   1171.93   1171.93   1171.93   1444.85   1444.85   1444.85    708.30    708.30    708.30   1389.24   1389.24   1389.24
      1023    562.77    376.19      1.50      0.00      2.00    676.92    676.92    676.92    576.79    576.79    576.79   1424.67   1424.67   1424.67   1468.06   1468.06   1468.06   1057.53   1057.53   1057.53   1170.23   1170.23   1170.23    493.87    493.87    493.87
      1024   -835.69    422.85      1.50      1.00      2.00    936.58    936.58    936.58   1450.02   1450.02   1450.02    798.58    798.58    798.58   1331.90   1331.90   1331.90    453.65    453.65    453.65    555.98    555.98    555.98   1238.71   1238.71   1238.71
      1025    702.37  -1270.86      1.50      0.00      2.00   1452.04   1452.04   1452.04   1305.25   1305.25   1305.25    452.58    452.58    452.58   1268.68   1268.68   1268.68    548.93    548.93    548.93    894.48    894.48    894.48    840.27    840.27    840.27
      1026    281.73     62.98      1.50      1.00      2.00    288.68    288.68    288.68    721.02    721.02    721.02    954.32    954.32    954.32   1214.16   1214.16   1214.16   1283.28   1283.28   1283.28   1120.73   1120.73   1120.73    832.21    832.21    832.21
      1027  -1345.60    -35.89      1.50      0.00      2.00   1346.08   1346.08   1346.08    844.39    844.39    844.39    915.06    915.06    915.06   1184.99   1184.99   1184.99    347.46    347.46    347.46   1236.35   1236.35   1236.35    655.38    655.38    655.38
      1028    336.82  -1100.92      1.50      1.00      2.00   1151.29   1151.29   1151.29   1285.23   1285.23   1285.23    285.99    285.99    285.99    869.15    869.15    869.15    915.53    915.53    915.53   1186.66   1186.66   1186.66    715.43    715.43    715.43
      1029     94.97    253.67      1.50      0.00      2.00    270.87    270.87    270.87    939.90    939.90    939.90   1190.72   1190.72   1190.72   1267.98   1267.98   1267.98   1123.97   1123.97   1123.97    853.82    853.82    853.82    734.21    734.21    734.21
      1030   -763.50    259.77      1.50      0.00      2.00    806.48    806.48    806.48   1345.33   1345.33   1345.33    953.94    953.94    953.94   1156.25   1156.25   1156.25    351.31    351.31    351.31    661.06    661.06    661.06   1263.50   1263.50   1263.50
      1031   -892.39    362.08      1.50      0.00      2.00    963.05    963.05    963.05   1370.22   1370.22   1370.22    789.41    789.41    789.41   1289.30   1289.30   1289.30    377.73    377.73    377.73    638.71    638.71    638.71   1165.29   1165.29   1165.29
      1032   -872.69   -974.53      1.50      1.00      2.00   1308.17   1308.17   1308.17    636.62    636.62    636.62   1376.97   1376.97   1376.97    388.16    388.16    388.16    982.81    982.81    982.81    768.20    768.20    768.20   1155.64   1155.64   1155.64
      1033    407.41   -903.00      1.50      1.00      2.00    990.66    990.66    990.66   1080.08   1080.08   1080.08     99.69     99.69     99.69    908.16    908.16    908.16   1019.10   1019.10   1019.10   1093.21   1093.21   1093.21    923.79    923.79    923.79
      1034   -619.75     25.26      1.50      1.00      2.00    620.26    620.26    620.26   1252.71   1252.71   1252.71   1217.28   1217.28   1217.28    899.32    899.32    899.32    381.09    381.09    381.09    849.28    849.28    849.28   1380.48   1380.48   1380.48
      1035   1316.72    299.98      1.50      0.00      2.00   1350.46   1350.46   1350.46    436.24    436.24    436.24   1423.61   1423.61   1423.61    746.23    746.23    746.23    595.00    595.00    595.00   1180.35   1180.35   1180.35    993.72    993.72    993.72
      1036    117.10   -645.74      1.50      0.00      2.00    656.28    656.28    656.28   1093.85   1093.85   1093.85    441.76    441.76    441.76    655.25    655.25    655.25   1399.89   1399.89   1399.89   1400.34   1400.34   1400.34   1092.65   1092.65   1092.65
      1037   -121.57  -1005.54      1.50      0.00      2.00   1012.86   1012.86   1012.86   1385.47   1385.47   1385.47    637.03    637.03    637.03    403.32    403.32    403.32   1335.19   1335.19   1335.19   1139.97   1139.97   1139.97    736.66    736.66    736.66
      1038    -39.22    245.75      1.50      0.00      2.00    248.86    248.86    248.86   1067.88   1067.88   1067.88   1235.66   1235.66   1235.66   1203.51   1203.51   1203.51    991.71    991.71    991.71    772.72    772.72    772.72    821.90    821.90    821.90
      1039   -744.89   1058.99      1.50      0.00      2.00   1294.73   1294.73   1294.73    719.83    719.83    719.83    779.37    779.37    779.37   1003.96   1003.96   1003.96   1089.29   1089.29   1089.29    311.77    311.77    311.77   1259.76   1259.76   1259.76
      1040    509.00   1116.59      1.50      0.00      2.00   1227.14   1227.14   1227.14   1219.78   1219.78   1219.78    787.36    787.36    787.36    798.70    798.70    798.70   1022.18   1022.18   1022.18   1039.64   1039.64   1039.64    250.70    250.70    250.70
      1041    919.81    430.04      1.50      0.00      2.00   1015.38   1015.38   1015.38    437.45    437.45    437.45   1362.39   1362.39   1362.39   1162.64   1162.64   1162.64    725.75    725.75    725.75   1420.03   1420.03   1420.03    605.27    605.27    605.27
      1042    973.41    890.88      1.50      1.00      2.00   1319.55   1319.55   1319.55    891.28    891.28    891.28    841.64    841.64    841.64   1286.54   1286.54   1286.54    527.17    527.17    527.17   1473.62   1473.62   1473.62    474.06    474.06    474.06
      1043   -612.04     12.30      1.50      0.00      2.00    612.17    612.17    612.17   1248.99   1248.99   1248.99   1231.81   1231.81   1231.81    885.47    885.47    885.47    388.15    388.15    388.15    861.07    861.07    861.07   1388.01   1388.01   1388.01
      1044    923.08    763.20      1.50      0.00      2.00   1197.73   1197.73   1197.73    767.07    767.07    767.07    971.95    971.95    971.95   1338.22   1338.22   1338.22    586.02    586.02    586.02   1426.79   1426.79   1426.79    435.40    435.40    435.40
      1045   -551.50   -583.58      1.50      0.00      2.00    802.95    802.95    802.95    989.66    989.66    989.66   1088.78   1088.78   1088.78    287.13    287.13    287.13    736.01    736.01    736.01   1232.98   1232.98   1232.98   1274.07   1274.07   1274.07
      1046   -512.02    573.42      1.50      0.00      2.00    768.74    768.74    768.74   1257.25   1257.25   1257.25   1030.41   1030.41   1030.41   1266.77   1266.77   1266.77    752.95    752.95    752.95    292.88    292.88    292.88   1053.48   1053.48   1053.48
      1047   -931.66    426.15      1.50      1.00      2.00   1024.50   1024.50   1024.50   1411.66   1411.66   1411.66    718.70    718.70    718.70   1362.39   1362.39   1362.39    431.59    431.59    431.59    616.32    616.32    616.32   1150.20   1150.20   1150.20
      1048   -854.08  -1231.66      1.50      1.00      2.00   1498.81   1498.81   1498.81    742.21    742.21    742.21   1402.57   1402.57   1402.57    508.96    508.96    508.96   1240.27   1240.27   1240.27    521.28    521.28    521.28    989.90    989.90    989.90
      1049    803.34   -929.83      1.50      1.00      2.00   1228.80   1228.80   1228.80    950.40    950.40    950.40    309.97    309.97    309.97   1304.90   1304.90   1304.90    826.02    826.02    826.02    699.58    699.58    699.58   1135.33   1135.33   1135.33
      1050    468.47    984.75      1.50      1.00      2.00   1090.50   1090.50   1090.50   1119.04   1119.04   1119.04    917.09    917.09    917.09    882.04    882.04    882.04   1038.34   1038.34   1038.34    975.72    975.72    975.72    122.82    122.82    122.82
      1051     12.57   -881.62      1.50      1.00      2.00    881.70    881.70    881.70   1323.73   1323.73   1323.73    487.67    487.67    487.67    512.81    512.81    512.81   1303.20   1303.20   1303.20   1487.51   1487.51   1487.51    850.58    850.58    850.58
      1052   -623.48    995.77      1.50      0.00      2.00   1174.85   1174.85   1174.85    827.02    827.02    827.02    886.07    886.07    886.07    964.84    964.84    964.84   1064.57   1064.57   1064.57    179.09    179.09    179.09   1130.94   1130.94   1130.94
      1053    331.10  -1230.77      1.50      0.00      2.00   1274.53   1274.53   1274.53   1400.79   1400.79   1400.79    401.93    401.93    401.93    907.60    907.60    907.60    835.92    835.92    835.92   1224.48   1224.48   1224.48    600.80    600.80    600.80
      1054   -161.98    305.78      1.50      1.00      2.00    346.03    346.03    346.03   1201.54   1201.54   1201.54   1345.88   1345.88   1345.88   1219.60   1219.60   1219.60    892.06    892.06    892.06    654.34    654.34    654.34    867.25    867.25    867.25
      1055    299.08  -1164.37      1.50      1.00      2.00   1202.17   1202.17   1202.17   1359.06   1359.06   1359.06    359.67    359.67    359.67    852.95    852.95    852.95    902.00    902.00    902.00   1237.42   1237.42   1237.42    641.69    641.69    641.69
      1056    675.78    680.21      1.50      1.00      2.00    958.84    958.84    958.84    753.52    753.52    753.52   1100.73   1100.73   1100.73   1250.27   1250.27   1250.27    844.91    844.91    844.91   1190.38   1190.38   1190.38    255.81    255.81    255.81
      1057   -580.74   -170.18      1.50      0.00      2.00    605.17    605.17    605.17   1152.94   1152.94   1152.94   1385.21   1385.21   1385.21    700.54    700.54    700.54    452.48    452.48    452.48   1039.38   1039.38   1039.38   1429.42   1429.42   1429.42
      1058   -995.23   -273.20      1.50      0.00      2.00   1032.04   1032.04   1032.04    778.63    778.63    778.63   1246.07   1246.07   1246.07    772.48    772.48    772.48    273.24    273.24    273.24   1242.24   1242.24   1242.24   1041.25   1041.25   1041.25
      1059    508.21    760.37      1.50      1.00      2.00    914.57    914.57    914.57    905.55    905.55    905.55   1089.09   1089.09   1089.09   1096.61   1096.61   1096.61    997.40    997.40    997.40   1013.74   1013.74   1013.74    106.00    106.00    106.00
      1060    -40.19    574.41      1.50      0.00      2.00    575.81    575.81    575.81   1503.83   1503.83   1503.83   1488.66   1488.66   1488.66   1158.39   1158.39   1158.39   1118.57   1118.57   1118.57    544.50    544.50    544.50    613.89    613.89    613.89
      1061   -508.87   1356.04      1.50      1.00      2.00   1448.38   1448.38   1448.38    618.57    618.57    618.57   1105.64   1105.64   1105.64    632.75    632.75    632.75   1442.24   1442.24   1442.24    490.07    490.07    490.07   1121.57   1121.57   1121.57
      1062    -65.27   -344.76      1.50      1.00      2.00    350.88    350.88    350.88   1119.67   1119.67   1119.67    768.94    768.94    768.94    678.78    678.78    678.78    996.28    996.28    996.28   1286.49   1286.49   1286.49   1336.26   1336.26   1336.26
      1063   -246.33    643.04      1.50      1.00      2.00    688.61    688.61    688.61   1324.41   1324.41   1324.41   1273.35   1273.35   1273.35   1116.57   1116.57   1116.57    990.72    990.72    990.72    337.76    337.76    337.76    778.94    778.94    778.94
      1064   -749.08   1295.51      1.50      1.00      2.00   1496.48   1496.48   1496.48    503.56    503.56    503.56    865.05    865.05    865.05    867.03    867.03    867.03   1319.58   1319.58   1319.58    496.46    496.46    496.46   1320.85   1320.85   1320.85
      1065   -577.17   1123.64      1.50      1.00      2.00   1263.21   1263.21   1263.21    740.95    740.95    740.95    958.11    958.11    958.11    838.66    838.66    838.66   1200.57   1200.57   1200.57    268.90    268.90    268.90   1107.54   1107.54   1107.54
      1066    762.41    299.16      1.50      0.00      2.00    819.01    819.01    819.01    382.03    382.03    382.03   1194.40   1194.40   1194.40   1273.23   1273.23   1273.23    930.27    930.27    930.27   1379.04   1379.04   1379.04    624.68    624.68    624.68
      1067   -646.91  -1112.70      1.50      0.00      2.00   1287.09   1287.09   1287.09    888.03    888.03    888.03   1173.13   1173.13   1173.13    287.09    287.09    287.09   1167.38   1167.38   1167.38    712.97    712.97    712.97    895.63    895.63    895.63
      1068   -190.79    917.31      1.50      1.00      2.00    936.94    936.94    936.94   1148.35   1148.35   1148.35   1310.21   1310.21   1310.21    836.83    836.83    836.83   1223.22   1223.22   1223.22    313.43    313.43    313.43    692.69    692.69    692.69
      1069   -603.28   -966.35      1.50      0.00      2.00   1139.20   1139.20   1139.20    902.32    902.32    902.32   1107.83   1107.83   1107.83    143.97    143.97    143.97   1044.62   1044.62   1044.62    862.42    862.42    862.42    974.84    974.84    974.84
      1070   1254.52   -218.77      1.50      0.00      2.00   1273.45   1273.45   1273.45    335.62    335.62    335.62    994.11    994.11    994.11    776.92    776.92    776.92   1112.25   1112.25   1112.25    692.27    692.27    692.27   1321.41   1321.41   1321.41
      1071    534.99   -157.04      1.50      0.00      2.00    557.56    557.56    557.56    490.81    490.81    490.81    709.88    709.88    709.88   1473.40   1473.40   1473.40   1406.40   1406.40   1406.40   1197.47   1197.47   1197.47   1023.69   1023.69   1023.69
      1072   -366.40    820.96      1.50      0.00      2.00    899.02    899.02    899.02   1109.78   1109.78   1109.78   1134.49   1134.49   1134.49    982.05    982.05    982.05   1037.03   1037.03   1037.03    141.00    141.00    141.00    867.58    867.58    867.58
      1073    316.14   -649.27      1.50      0.00      2.00    722.14    722.14    722.14    942.98    942.98    942.98    284.26    284.26    284.26    844.44    844.44    844.44   1280.70   1280.70   1280.70   1203.55   1203.55   1203.55   1128.04   1128.04   1128.04
      1074   -609.55   1302.79      1.50      1.00      2.00   1438.34   1438.34   1438.34    580.31    580.31    580.31    991.79    991.79    991.79    745.56    745.56    745.56   1360.04   1360.04   1360.04    450.27    450.27    450.27   1192.41   1192.41   1192.41
      1075   1101.97    508.98      1.50      1.00      2.00   1213.84   1213.84   1213.84    519.10    519.10    519.10   1501.03   1501.03   1501.03   1032.24   1032.24   1032.24    534.72    534.72    534.72   1431.48   1431.48   1431.48    699.91    699.91    699.91
      1076    -48.23   -608.96      1.50      1.00      2.00    610.86    610.86    610.86   1474.36   1474.36   1474.36    605.52    605.52    605.52    519.80    519.80    519.80   1129.91   1129.91   1129.91   1472.18   1472.18   1472.18   1124.18   1124.18   1124.18
      1077  -1018.60   -314.17      1.50      0.00      2.00   1065.94   1065.94   1065.94    732.34    732.34    732.34   1274.62   1274.62   1274.62    757.31    757.31    757.31    314.72    314.72    314.72   1289.13   1289.13   1289.13   1030.46   1030.46   1030.46
      1078    434.70    324.33      1.50      1.00      2.00    542.36    542.36    542.36    651.73    651.73    651.73   1192.18   1192.18   1192.18   1513.50   1513.50   1513.50   1470.90   1470.90   1470.90   1080.33   1080.33   1080.33    545.64    545.64    545.64
      1079   -504.67    387.59      1.50      0.00      2.00    636.33    636.33    636.33   1432.85   1432.85   1432.85   1104.36   1104.36   1104.36   1436.10   1436.10   1436.10    628.95    628.95    628.95    478.48    478.48    478.48   1112.78   1112.78   1112.78
      1080   1212.16    -76.64      1.50      1.00      2.00   1214.58   1214.58   1214.58    225.57    225.57    225.57   1063.17   1063.17   1063.17    791.56    791.56    791.56    985.66    985.66    985.66    840.25    840.25    840.25   1181.45   1181.45   1181.45
      1081    350.35   -675.27      1.50      0.00      2.00    760.75    760.75    760.75    937.03    937.03    937.03    242.47    242.47    242.47    871.49    871.49    871.49   1240.54   1240.54   1240.54   1165.37   1165.37   1165.37   1113.39   1113.39   1113.39
      1082    165.62    650.82      1.50      0.00      2.00    671.56    671.56    671.56   1058.18   1058.18   1058.18   1365.78   1365.78   1365.78   1093.89   1093.89   1093.89   1351.62   1351.62   1351.62    699.56    699.56    699.56    397.66    397.66    397.66
      1083   -221.91   -342.63      1.50      0.00      2.00    408.22    408.22    408.22   1269.04   1269.04   1269.04    891.69    891.69    891.69    592.71    592.71    592.71    850.19    850.19    850.19   1240.26   1240.26   1240.26   1407.86   1407.86   1407.86
      1084   -602.86  -1299.92      1.50      0.00      2.00   1432.91   1432.91   1432.91    996.55    996.55    996.55   1185.13   1185.13   1185.13    445.90    445.90    445.90   1359.24   1359.24   1359.24    586.94    586.94    586.94    741.76    741.76    741.76
      1085   1116.39   -377.06      1.50      1.00      2.00   1178.35   1178.35   1178.35    394.61    394.61    394.61    786.80    786.80    786.80    960.70    960.70    960.70   1300.95   1300.95   1300.95    621.51    621.51    621.51   1387.53   1387.53   1387.53
      1086    903.04    797.85      1.50      0.00      2.00   1205.00   1205.00   1205.00    803.72    803.72    803.72    939.27    939.27    939.27   1299.35   1299.35   1299.35    600.85    600.85    600.85   1404.69   1404.69   1404.69    408.77    408.77    408.77
      1087    428.92    871.99      1.50      1.00      2.00    971.77    971.77    971.77   1042.35   1042.35   1042.35   1032.44   1032.44   1032.44    961.13    961.13    961.13   1071.10   1071.10   1071.10    928.94    928.94    928.94     71.33     71.33     71.33
      1088   -585.70   -513.75      1.50      0.00      2.00    779.09    779.09    779.09    979.82    979.82    979.82   1141.43   1141.43   1141.43    362.58    362.58    362.58    659.99    659.99    659.99   1286.87   1286.87   1286.87   1351.82   1351.82   1351.82
      1089    323.75   -928.01      1.50      1.00      2.00    982.86    982.86    982.86   1148.27   1148.27   1148.27    186.82    186.82    186.82    826.08    826.08    826.08   1050.65   1050.65   1050.65   1177.88   1177.88   1177.88    866.82    866.82    866.82
      1090   -814.79    672.62      1.50      1.00      2.00   1056.55   1056.55   1056.55   1075.55   1075.55   1075.55    711.99    711.99    711.99   1336.56   1336.56   1336.56    697.65    697.65    697.65    369.47    369.47    369.47   1328.94   1328.94   1328.94
      1091    476.20   1276.60      1.50      1.00      2.00   1362.52   1362.52   1362.52   1379.88   1379.88   1379.88    694.16    694.16    694.16    658.98    658.98    658.98   1103.05   1103.05   1103.05   1059.01   1059.01   1059.01    411.23    411.23    411.23
      1092    -52.16    991.98      1.50      0.00      2.00    993.35    993.35    993.35   1202.57   1202.57   1202.57   1453.30   1453.30   1453.30    741.96    741.96    741.96   1372.01   1372.01   1372.01    465.20    465.20    465.20    566.34    566.34    566.34
      1093    642.86   -835.51      1.50      0.00      2.00   1054.20   1054.20   1054.20    908.64    908.64    908.64    146.08    146.08    146.08   1143.27   1143.27   1143.27    965.10    965.10    965.10    857.69    857.69    857.69   1103.24   1103.24   1103.24
      1094   1096.27   -157.11      1.50      0.00      2.00   1107.47   1107.47   1107.47    184.26    184.26    184.26    926.36    926.36    926.36    917.28    917.28    917.28   1099.93   1099.93   1099.93    815.84    815.84    815.84   1184.23   1184.23   1184.23
      1095  -1181.39    460.04      1.50      1.00      2.00   1267.80   1267.80   1267.80   1363.82   1363.82   1363.82    516.10    516.10    516.10   1490.90   1490.90   1490.90    494.50    494.50    494.50    793.18    793.18    793.18    939.02    939.02    939.02
      1096    802.53    299.71      1.50      0.00      2.00    856.66    856.66    856.66    358.92    358.92    358.92   1204.38   1204.38   1204.38   1234.41   1234.41   1234.41    898.45    898.45    898.45   1358.48   1358.48   1358.48    642.08    642.08    642.08
      1097   -728.84   -819.72      1.50      0.00      2.00   1096.88   1096.88   1096.88    772.55    772.55    772.55   1229.71   1229.71   1229.71    233.48    233.48    233.48    863.40    863.40    863.40    951.83    951.83    951.83   1167.76   1167.76   1167.76
      1098   1051.00   -498.60      1.50      0.00      2.00   1163.27   1163.27   1163.27    501.20    501.20    501.20    662.28    662.28    662.28   1072.01   1072.01   1072.01   1436.62   1436.62   1436.62    580.19    580.19    580.19   1471.69   1471.69   1471.69
      1099  -1011.45    -32.76      1.50      0.00      2.00   1011.98   1011.98   1011.98    965.95    965.95    965.95   1023.00   1023.00   1023.00    977.73    977.73    977.73     34.70     34.70     34.70   1034.14   1034.14   1034.14    989.09    989.09    989.09
      1100   -736.89    856.04      1.50      1.00      2.00   1129.51   1129.51   1129.51    914.72    914.72    914.72    763.18    763.18    763.18   1144.77   1144.77   1144.77    895.56    895.56    895.56    237.10    237.10    237.10   1236.93   1236.93   1236.93
      1101   -969.97    190.63      1.50      0.00      2.00    988.52    988.52    988.52   1182.16   1182.16   1182.16    858.56    858.56    858.56   1156.48   1156.48   1156.48    192.98    192.98    192.98    822.84    822.84    822.84   1047.52   1047.52   1047.52
      1102   -648.42   1051.56      1.50      0.00      2.00   1235.41   1235.41   1235.41    765.99    765.99    765.99    871.55    871.55    871.55    939.99    939.99    939.99   1108.78   1108.78   1108.78    237.58    237.58    237.58   1163.30   1163.30   1163.30
      1103   -272.57  -1269.11      1.50      0.00      2.00   1298.05   1298.05   1298.05   1291.91   1291.91   1291.91    871.39    871.39    871.39    462.79    462.79    462.79   1462.80   1462.80   1462.80    862.27    862.27    862.27    537.27    537.27    537.27
      1105  -1218.20     28.73      1.50      1.00      2.00   1218.54   1218.54   1218.54    938.10    938.10    938.10    883.47    883.47    883.47   1147.37   1147.37   1147.37    220.09    220.09    220.09   1103.14   1103.14   1103.14    782.32    782.32    782.32
