%%  seed (769) : [-1625701355 1073374487 1040570380 1073072844 1614925394 1072901594 -1356829551 1073182837 -1370836337 1072777753] ...  [1073005282 5458788 1072941981 580038862 1072840649 -652454757 1992541292 825206693 -449704068 97]
%%  rxid 		 txid 	 pdpid 	  doppler 	 PowerProfile(linear) 	 DelayProfile
1898 	 11	 * 0.0295495 *	1	100	[1]	 [0]
1898 	 12	 * 0.676069 *	1	100	[1]	 [0]
1898 	 13	 * 0.202703 *	1	100	[1]	 [0]
1898 	 14	 * 0.793739 *	1	100	[1]	 [0]
1898 	 15	 * 0.581686 *	1	100	[1]	 [0]
1898 	 16	 * 0.755125 *	1	100	[1]	 [0]
1898 	 17	 * 0.442504 *	1	100	[1]	 [0]
1898 	 18	 * 0.68995 *	1	100	[1]	 [0]
1898 	 19	 * 0.152592 *	1	100	[1]	 [0]
1898 	 20	 * 0.423659 *	1	100	[1]	 [0]
1898 	 24	 * 0.0879807 *	1	100	[1]	 [0]
1898 	 34	 * 0.736154 *	1	100	[1]	 [0]
1898 	 40	 * 0.901786 *	1	100	[1]	 [0]
1898 	 53	 * 0.00823166 *	1	100	[1]	 [0]
1898 	 55	 * 0.924496 *	1	100	[1]	 [0]
1898 	 56	 * 0.215519 *	1	100	[1]	 [0]
1898 	 57	 * 0.105544 *	1	100	[1]	 [0]
1898 	 66	 * 0.75473 *	1	100	[1]	 [0]
1898 	 70	 * 0.276736 *	1	100	[1]	 [0]
1898 	 83	 * 0.173976 *	1	100	[1]	 [0]
1898 	 85	 * 0.487182 *	1	100	[1]	 [0]
1898 	 91	 * 0.913229 *	1	100	[1]	 [0]
1898 	 94	 * 0.442522 *	1	100	[1]	 [0]
1898 	 97	 * 0.388269 *	1	100	[1]	 [0]
1898 	 100	 * 0.106832 *	1	100	[1]	 [0]
1898 	 107	 * 0.786051 *	1	100	[1]	 [0]
1898 	 119	 * 0.440055 *	1	100	[1]	 [0]
1898 	 125	 * 0.207819 *	1	100	[1]	 [0]
1898 	 128	 * 0.9301 *	1	100	[1]	 [0]
1898 	 131	 * 0.027478 *	1	100	[1]	 [0]
1898 	 139	 * 0.361826 *	1	100	[1]	 [0]
1898 	 140	 * 0.127452 *	1	100	[1]	 [0]
1898 	 151	 * 0.202304 *	1	100	[1]	 [0]
1898 	 153	 * 0.673798 *	1	100	[1]	 [0]
1898 	 154	 * 0.695534 *	1	100	[1]	 [0]
1898 	 160	 * 0.921914 *	1	100	[1]	 [0]
1898 	 169	 * 0.343671 *	1	100	[1]	 [0]
1898 	 171	 * 0.449661 *	1	100	[1]	 [0]
1898 	 181	 * 0.383663 *	1	100	[1]	 [0]
1898 	 188	 * 0.815237 *	1	100	[1]	 [0]
1898 	 192	 * 0.843141 *	1	100	[1]	 [0]
1898 	 201	 * 0.120263 *	1	100	[1]	 [0]
1898 	 207	 * 0.725783 *	1	100	[1]	 [0]
1898 	 209	 * 0.301535 *	1	100	[1]	 [0]
1898 	 220	 * 0.178879 *	1	100	[1]	 [0]
1898 	 222	 * 0.565174 *	1	100	[1]	 [0]
1898 	 224	 * 0.144083 *	1	100	[1]	 [0]
1898 	 232	 * 0.563906 *	1	100	[1]	 [0]
1898 	 240	 * 0.271501 *	1	100	[1]	 [0]
1898 	 247	 * 0.924791 *	1	100	[1]	 [0]
1898 	 250	 * 0.373733 *	1	100	[1]	 [0]
1898 	 254	 * 0.032518 *	1	100	[1]	 [0]
1898 	 260	 * 0.449578 *	1	100	[1]	 [0]
1898 	 264	 * 0.904521 *	1	100	[1]	 [0]
1898 	 269	 * 0.0344624 *	1	100	[1]	 [0]
1898 	 273	 * 0.459065 *	1	100	[1]	 [0]
1898 	 276	 * 0.848664 *	1	100	[1]	 [0]
1898 	 281	 * 0.436805 *	1	100	[1]	 [0]
1898 	 283	 * 0.0534277 *	1	100	[1]	 [0]
1898 	 284	 * 0.787687 *	1	100	[1]	 [0]
1898 	 289	 * 0.0175882 *	1	100	[1]	 [0]
1898 	 290	 * 0.910724 *	1	100	[1]	 [0]
1898 	 299	 * 0.855852 *	1	100	[1]	 [0]
1898 	 302	 * 0.122844 *	1	100	[1]	 [0]
1898 	 304	 * 0.838881 *	1	100	[1]	 [0]
1898 	 309	 * 0.0351394 *	1	100	[1]	 [0]
1898 	 313	 * 0.246086 *	1	100	[1]	 [0]
1898 	 322	 * 0.436331 *	1	100	[1]	 [0]
1898 	 337	 * 0.755894 *	1	100	[1]	 [0]
1898 	 349	 * 0.0752723 *	1	100	[1]	 [0]
1898 	 359	 * 0.0134074 *	1	100	[1]	 [0]
1898 	 364	 * 0.808881 *	1	100	[1]	 [0]
1898 	 366	 * 0.269432 *	1	100	[1]	 [0]
1898 	 380	 * 0.569588 *	1	100	[1]	 [0]
1898 	 387	 * 0.710479 *	1	100	[1]	 [0]
1898 	 393	 * 0.939479 *	1	100	[1]	 [0]
1898 	 395	 * 0.796531 *	1	100	[1]	 [0]
1898 	 397	 * 0.344184 *	1	100	[1]	 [0]
1898 	 409	 * 0.0455326 *	1	100	[1]	 [0]
1898 	 411	 * 0.931949 *	1	100	[1]	 [0]
1898 	 419	 * 0.192237 *	1	100	[1]	 [0]
1898 	 422	 * 0.778405 *	1	100	[1]	 [0]
1898 	 443	 * 0.464425 *	1	100	[1]	 [0]
1898 	 451	 * 0.147391 *	1	100	[1]	 [0]
1898 	 453	 * 0.173839 *	1	100	[1]	 [0]
1898 	 455	 * 0.699062 *	1	100	[1]	 [0]
1898 	 464	 * 0.150539 *	1	100	[1]	 [0]
1898 	 469	 * 0.636682 *	1	100	[1]	 [0]
1898 	 473	 * 0.633801 *	1	100	[1]	 [0]
1898 	 476	 * 0.546028 *	1	100	[1]	 [0]
1898 	 478	 * 0.83154 *	1	100	[1]	 [0]
1898 	 481	 * 0.540924 *	1	100	[1]	 [0]
1898 	 484	 * 0.51223 *	1	100	[1]	 [0]
1910 	 1	 * 0.328636 *	1	100	[1]	 [0]
1910 	 2	 * 0.623252 *	1	100	[1]	 [0]
1910 	 3	 * 0.106082 *	1	100	[1]	 [0]
1910 	 4	 * 0.88646 *	1	100	[1]	 [0]
1910 	 5	 * 0.0490638 *	1	100	[1]	 [0]
1910 	 6	 * 0.0656563 *	1	100	[1]	 [0]
1910 	 7	 * 0.78939 *	1	100	[1]	 [0]
1910 	 8	 * 0.352258 *	1	100	[1]	 [0]
1910 	 9	 * 0.303445 *	1	100	[1]	 [0]
1910 	 10	 * 0.440917 *	1	100	[1]	 [0]
1910 	 12	 * 0.306873 *	1	100	[1]	 [0]
1910 	 13	 * 0.552232 *	1	100	[1]	 [0]
1910 	 14	 * 0.372299 *	1	100	[1]	 [0]
1910 	 15	 * 0.311089 *	1	100	[1]	 [0]
1910 	 16	 * 0.354055 *	1	100	[1]	 [0]
1910 	 17	 * 0.612649 *	1	100	[1]	 [0]
1910 	 18	 * 0.197731 *	1	100	[1]	 [0]
1910 	 20	 * 0.655516 *	1	100	[1]	 [0]
1910 	 24	 * 0.541255 *	1	100	[1]	 [0]
1910 	 34	 * 0.769298 *	1	100	[1]	 [0]
1910 	 40	 * 0.695235 *	1	100	[1]	 [0]
1910 	 53	 * 0.0260207 *	1	100	[1]	 [0]
1910 	 55	 * 0.350347 *	1	100	[1]	 [0]
1910 	 56	 * 0.283072 *	1	100	[1]	 [0]
1910 	 57	 * 0.560272 *	1	100	[1]	 [0]
1910 	 66	 * 0.0468562 *	1	100	[1]	 [0]
1910 	 70	 * 0.28163 *	1	100	[1]	 [0]
1910 	 83	 * 0.601251 *	1	100	[1]	 [0]
1910 	 85	 * 0.514434 *	1	100	[1]	 [0]
1910 	 91	 * 0.210542 *	1	100	[1]	 [0]
1910 	 94	 * 0.103283 *	1	100	[1]	 [0]
1910 	 97	 * 0.43433 *	1	100	[1]	 [0]
1910 	 100	 * 0.00378899 *	1	100	[1]	 [0]
1910 	 107	 * 0.703286 *	1	100	[1]	 [0]
1910 	 119	 * 0.552211 *	1	100	[1]	 [0]
1910 	 125	 * 0.431218 *	1	100	[1]	 [0]
1910 	 128	 * 0.305018 *	1	100	[1]	 [0]
1910 	 131	 * 0.552741 *	1	100	[1]	 [0]
1910 	 139	 * 0.869703 *	1	100	[1]	 [0]
1910 	 140	 * 0.537066 *	1	100	[1]	 [0]
1910 	 151	 * 0.508946 *	1	100	[1]	 [0]
1910 	 153	 * 0.158503 *	1	100	[1]	 [0]
1910 	 154	 * 0.614081 *	1	100	[1]	 [0]
1910 	 160	 * 0.781971 *	1	100	[1]	 [0]
1910 	 169	 * 0.822818 *	1	100	[1]	 [0]
1910 	 171	 * 0.0429012 *	1	100	[1]	 [0]
1910 	 181	 * 0.601846 *	1	100	[1]	 [0]
1910 	 188	 * 0.64712 *	1	100	[1]	 [0]
1910 	 192	 * 0.582634 *	1	100	[1]	 [0]
1910 	 201	 * 0.994049 *	1	100	[1]	 [0]
1910 	 207	 * 0.721759 *	1	100	[1]	 [0]
1910 	 209	 * 0.440354 *	1	100	[1]	 [0]
1910 	 220	 * 0.977632 *	1	100	[1]	 [0]
1910 	 222	 * 0.529217 *	1	100	[1]	 [0]
1910 	 224	 * 0.948389 *	1	100	[1]	 [0]
1910 	 232	 * 0.397515 *	1	100	[1]	 [0]
1910 	 240	 * 0.409085 *	1	100	[1]	 [0]
1910 	 247	 * 0.700109 *	1	100	[1]	 [0]
1910 	 250	 * 0.749659 *	1	100	[1]	 [0]
1910 	 254	 * 0.798089 *	1	100	[1]	 [0]
1910 	 260	 * 0.584923 *	1	100	[1]	 [0]
1910 	 264	 * 0.324713 *	1	100	[1]	 [0]
1910 	 269	 * 0.19991 *	1	100	[1]	 [0]
1910 	 273	 * 0.747758 *	1	100	[1]	 [0]
1910 	 276	 * 0.291874 *	1	100	[1]	 [0]
1910 	 281	 * 0.876373 *	1	100	[1]	 [0]
1910 	 283	 * 0.775162 *	1	100	[1]	 [0]
1910 	 284	 * 0.153334 *	1	100	[1]	 [0]
1910 	 289	 * 0.793052 *	1	100	[1]	 [0]
1910 	 290	 * 0.711663 *	1	100	[1]	 [0]
1910 	 299	 * 0.780012 *	1	100	[1]	 [0]
1910 	 302	 * 0.130457 *	1	100	[1]	 [0]
1910 	 304	 * 0.154967 *	1	100	[1]	 [0]
1910 	 309	 * 0.629686 *	1	100	[1]	 [0]
1910 	 313	 * 0.696341 *	1	100	[1]	 [0]
1910 	 322	 * 0.458254 *	1	100	[1]	 [0]
1910 	 337	 * 0.346969 *	1	100	[1]	 [0]
1910 	 349	 * 0.581625 *	1	100	[1]	 [0]
1910 	 359	 * 0.738669 *	1	100	[1]	 [0]
1910 	 364	 * 0.0207775 *	1	100	[1]	 [0]
1910 	 366	 * 0.138968 *	1	100	[1]	 [0]
1910 	 380	 * 0.82621 *	1	100	[1]	 [0]
1910 	 387	 * 0.135465 *	1	100	[1]	 [0]
1910 	 393	 * 0.34002 *	1	100	[1]	 [0]
1910 	 395	 * 0.0582642 *	1	100	[1]	 [0]
1910 	 397	 * 0.867166 *	1	100	[1]	 [0]
1910 	 409	 * 0.792995 *	1	100	[1]	 [0]
1910 	 411	 * 0.365678 *	1	100	[1]	 [0]
1910 	 419	 * 0.574242 *	1	100	[1]	 [0]
1910 	 422	 * 0.443766 *	1	100	[1]	 [0]
1910 	 443	 * 0.431431 *	1	100	[1]	 [0]
1910 	 451	 * 0.308599 *	1	100	[1]	 [0]
1910 	 453	 * 0.785949 *	1	100	[1]	 [0]
1910 	 455	 * 0.994838 *	1	100	[1]	 [0]
1910 	 469	 * 0.406557 *	1	100	[1]	 [0]
1910 	 473	 * 0.897926 *	1	100	[1]	 [0]
1910 	 476	 * 0.769021 *	1	100	[1]	 [0]
1910 	 478	 * 0.754107 *	1	100	[1]	 [0]
1910 	 481	 * 0.23327 *	1	100	[1]	 [0]
1910 	 484	 * 0.755631 *	1	100	[1]	 [0]
1912 	 0	 * 0.408951 *	1	100	[1]	 [0]
1912 	 1	 * 0.13586 *	1	100	[1]	 [0]
1912 	 2	 * 0.834326 *	1	100	[1]	 [0]
1912 	 3	 * 0.455746 *	1	100	[1]	 [0]
1912 	 4	 * 0.221308 *	1	100	[1]	 [0]
1912 	 6	 * 0.280609 *	1	100	[1]	 [0]
1912 	 7	 * 0.395258 *	1	100	[1]	 [0]
1912 	 8	 * 0.526602 *	1	100	[1]	 [0]
1912 	 9	 * 0.810331 *	1	100	[1]	 [0]
1912 	 12	 * 0.717538 *	1	100	[1]	 [0]
1912 	 13	 * 0.495433 *	1	100	[1]	 [0]
1912 	 14	 * 0.460867 *	1	100	[1]	 [0]
1912 	 15	 * 0.0172384 *	1	100	[1]	 [0]
1912 	 17	 * 0.509368 *	1	100	[1]	 [0]
1912 	 18	 * 0.908016 *	1	100	[1]	 [0]
1912 	 19	 * 0.24854 *	1	100	[1]	 [0]
1912 	 20	 * 0.347463 *	1	100	[1]	 [0]
1912 	 24	 * 0.300683 *	1	100	[1]	 [0]
1912 	 34	 * 0.953319 *	1	100	[1]	 [0]
1912 	 40	 * 0.276558 *	1	100	[1]	 [0]
1912 	 53	 * 0.0742707 *	1	100	[1]	 [0]
1912 	 55	 * 0.856835 *	1	100	[1]	 [0]
1912 	 56	 * 0.738816 *	1	100	[1]	 [0]
1912 	 57	 * 0.179597 *	1	100	[1]	 [0]
1912 	 66	 * 0.616163 *	1	100	[1]	 [0]
1912 	 70	 * 0.871981 *	1	100	[1]	 [0]
1912 	 83	 * 0.678645 *	1	100	[1]	 [0]
1912 	 85	 * 0.262624 *	1	100	[1]	 [0]
1912 	 91	 * 0.502443 *	1	100	[1]	 [0]
1912 	 94	 * 0.9723 *	1	100	[1]	 [0]
1912 	 97	 * 0.712813 *	1	100	[1]	 [0]
1912 	 100	 * 0.292385 *	1	100	[1]	 [0]
1912 	 107	 * 0.370977 *	1	100	[1]	 [0]
1912 	 119	 * 0.644197 *	1	100	[1]	 [0]
1912 	 125	 * 0.242522 *	1	100	[1]	 [0]
1912 	 128	 * 0.85626 *	1	100	[1]	 [0]
1912 	 131	 * 0.945292 *	1	100	[1]	 [0]
1912 	 139	 * 0.423027 *	1	100	[1]	 [0]
1912 	 140	 * 0.428896 *	1	100	[1]	 [0]
1912 	 151	 * 0.599293 *	1	100	[1]	 [0]
1912 	 153	 * 0.812273 *	1	100	[1]	 [0]
1912 	 154	 * 0.337461 *	1	100	[1]	 [0]
1912 	 160	 * 0.794421 *	1	100	[1]	 [0]
1912 	 169	 * 0.289236 *	1	100	[1]	 [0]
1912 	 171	 * 0.590034 *	1	100	[1]	 [0]
1912 	 181	 * 0.807819 *	1	100	[1]	 [0]
1912 	 188	 * 0.460573 *	1	100	[1]	 [0]
1912 	 192	 * 0.168325 *	1	100	[1]	 [0]
1912 	 201	 * 0.00883573 *	1	100	[1]	 [0]
1912 	 207	 * 0.45628 *	1	100	[1]	 [0]
1912 	 209	 * 0.192921 *	1	100	[1]	 [0]
1912 	 220	 * 0.351902 *	1	100	[1]	 [0]
1912 	 222	 * 0.586133 *	1	100	[1]	 [0]
1912 	 224	 * 0.222401 *	1	100	[1]	 [0]
1912 	 232	 * 0.251685 *	1	100	[1]	 [0]
1912 	 240	 * 0.133386 *	1	100	[1]	 [0]
1912 	 247	 * 0.604898 *	1	100	[1]	 [0]
1912 	 250	 * 0.451614 *	1	100	[1]	 [0]
1912 	 254	 * 0.672055 *	1	100	[1]	 [0]
1912 	 260	 * 0.238117 *	1	100	[1]	 [0]
1912 	 264	 * 0.313419 *	1	100	[1]	 [0]
1912 	 269	 * 0.427202 *	1	100	[1]	 [0]
1912 	 273	 * 0.920646 *	1	100	[1]	 [0]
1912 	 276	 * 0.374675 *	1	100	[1]	 [0]
1912 	 281	 * 0.682247 *	1	100	[1]	 [0]
1912 	 283	 * 0.717251 *	1	100	[1]	 [0]
1912 	 284	 * 0.689673 *	1	100	[1]	 [0]
1912 	 289	 * 0.760869 *	1	100	[1]	 [0]
1912 	 290	 * 0.642154 *	1	100	[1]	 [0]
1912 	 299	 * 0.860147 *	1	100	[1]	 [0]
1912 	 302	 * 0.70315 *	1	100	[1]	 [0]
1912 	 304	 * 0.146886 *	1	100	[1]	 [0]
1912 	 309	 * 0.875602 *	1	100	[1]	 [0]
1912 	 313	 * 0.829509 *	1	100	[1]	 [0]
1912 	 322	 * 0.901212 *	1	100	[1]	 [0]
1912 	 337	 * 0.10325 *	1	100	[1]	 [0]
1912 	 349	 * 0.080168 *	1	100	[1]	 [0]
1912 	 359	 * 0.979753 *	1	100	[1]	 [0]
1912 	 364	 * 0.565929 *	1	100	[1]	 [0]
1912 	 366	 * 0.984267 *	1	100	[1]	 [0]
1912 	 380	 * 0.587742 *	1	100	[1]	 [0]
1912 	 387	 * 0.796061 *	1	100	[1]	 [0]
1912 	 393	 * 0.0456306 *	1	100	[1]	 [0]
1912 	 395	 * 0.883713 *	1	100	[1]	 [0]
1912 	 397	 * 0.344415 *	1	100	[1]	 [0]
1912 	 409	 * 0.543536 *	1	100	[1]	 [0]
1912 	 411	 * 0.248162 *	1	100	[1]	 [0]
1912 	 419	 * 0.813006 *	1	100	[1]	 [0]
1912 	 422	 * 0.322453 *	1	100	[1]	 [0]
1912 	 443	 * 0.20669 *	1	100	[1]	 [0]
1912 	 451	 * 0.464491 *	1	100	[1]	 [0]
1912 	 453	 * 0.703341 *	1	100	[1]	 [0]
1912 	 455	 * 0.455455 *	1	100	[1]	 [0]
1912 	 464	 * 0.932549 *	1	100	[1]	 [0]
1912 	 469	 * 0.707294 *	1	100	[1]	 [0]
1912 	 473	 * 0.526744 *	1	100	[1]	 [0]
1912 	 476	 * 0.603979 *	1	100	[1]	 [0]
1912 	 478	 * 0.285299 *	1	100	[1]	 [0]
1912 	 481	 * 0.930769 *	1	100	[1]	 [0]
1912 	 484	 * 0.64011 *	1	100	[1]	 [0]
1915 	 0	 * 0.726319 *	1	100	[1]	 [0]
1915 	 1	 * 0.144432 *	1	100	[1]	 [0]
1915 	 2	 * 0.739399 *	1	100	[1]	 [0]
1915 	 3	 * 0.0940921 *	1	100	[1]	 [0]
1915 	 4	 * 0.603837 *	1	100	[1]	 [0]
1915 	 5	 * 0.699076 *	1	100	[1]	 [0]
1915 	 6	 * 0.309793 *	1	100	[1]	 [0]
1915 	 7	 * 0.0197139 *	1	100	[1]	 [0]
1915 	 8	 * 0.0865047 *	1	100	[1]	 [0]
1915 	 9	 * 0.339087 *	1	100	[1]	 [0]
1915 	 10	 * 0.20924 *	1	100	[1]	 [0]
1915 	 11	 * 0.510242 *	1	100	[1]	 [0]
1915 	 13	 * 0.803704 *	1	100	[1]	 [0]
1915 	 14	 * 0.627397 *	1	100	[1]	 [0]
1915 	 18	 * 0.0334176 *	1	100	[1]	 [0]
1915 	 19	 * 0.883808 *	1	100	[1]	 [0]
1915 	 20	 * 0.985029 *	1	100	[1]	 [0]
1915 	 24	 * 0.244219 *	1	100	[1]	 [0]
1915 	 34	 * 0.356803 *	1	100	[1]	 [0]
1915 	 40	 * 0.202123 *	1	100	[1]	 [0]
1915 	 53	 * 0.297377 *	1	100	[1]	 [0]
1915 	 55	 * 0.593535 *	1	100	[1]	 [0]
1915 	 56	 * 0.252385 *	1	100	[1]	 [0]
1915 	 57	 * 0.0218107 *	1	100	[1]	 [0]
1915 	 66	 * 0.942938 *	1	100	[1]	 [0]
1915 	 70	 * 0.778879 *	1	100	[1]	 [0]
1915 	 83	 * 0.649277 *	1	100	[1]	 [0]
1915 	 85	 * 0.891222 *	1	100	[1]	 [0]
1915 	 91	 * 0.670274 *	1	100	[1]	 [0]
1915 	 94	 * 0.435165 *	1	100	[1]	 [0]
1915 	 97	 * 0.28664 *	1	100	[1]	 [0]
1915 	 100	 * 0.396045 *	1	100	[1]	 [0]
1915 	 107	 * 0.207368 *	1	100	[1]	 [0]
1915 	 119	 * 0.122949 *	1	100	[1]	 [0]
1915 	 125	 * 0.894945 *	1	100	[1]	 [0]
1915 	 128	 * 0.824205 *	1	100	[1]	 [0]
1915 	 131	 * 0.740902 *	1	100	[1]	 [0]
1915 	 139	 * 0.443183 *	1	100	[1]	 [0]
1915 	 140	 * 0.905994 *	1	100	[1]	 [0]
1915 	 151	 * 0.867979 *	1	100	[1]	 [0]
1915 	 153	 * 0.296782 *	1	100	[1]	 [0]
1915 	 154	 * 0.7275 *	1	100	[1]	 [0]
1915 	 160	 * 0.0278293 *	1	100	[1]	 [0]
1915 	 169	 * 0.125533 *	1	100	[1]	 [0]
1915 	 171	 * 0.610388 *	1	100	[1]	 [0]
1915 	 181	 * 0.831199 *	1	100	[1]	 [0]
1915 	 188	 * 0.0166875 *	1	100	[1]	 [0]
1915 	 192	 * 0.308662 *	1	100	[1]	 [0]
1915 	 201	 * 0.0865284 *	1	100	[1]	 [0]
1915 	 207	 * 0.776117 *	1	100	[1]	 [0]
1915 	 209	 * 0.318069 *	1	100	[1]	 [0]
1915 	 220	 * 0.110817 *	1	100	[1]	 [0]
1915 	 222	 * 0.0258858 *	1	100	[1]	 [0]
1915 	 224	 * 0.695997 *	1	100	[1]	 [0]
1915 	 232	 * 0.992006 *	1	100	[1]	 [0]
1915 	 240	 * 0.0577204 *	1	100	[1]	 [0]
1915 	 247	 * 0.231118 *	1	100	[1]	 [0]
1915 	 250	 * 0.336447 *	1	100	[1]	 [0]
1915 	 254	 * 0.160654 *	1	100	[1]	 [0]
1915 	 260	 * 0.20194 *	1	100	[1]	 [0]
1915 	 264	 * 0.83226 *	1	100	[1]	 [0]
1915 	 269	 * 0.550916 *	1	100	[1]	 [0]
1915 	 273	 * 0.822278 *	1	100	[1]	 [0]
1915 	 276	 * 0.920975 *	1	100	[1]	 [0]
1915 	 281	 * 0.0821294 *	1	100	[1]	 [0]
1915 	 283	 * 0.872135 *	1	100	[1]	 [0]
1915 	 284	 * 0.238467 *	1	100	[1]	 [0]
1915 	 289	 * 0.138402 *	1	100	[1]	 [0]
1915 	 290	 * 0.527976 *	1	100	[1]	 [0]
1915 	 299	 * 0.765619 *	1	100	[1]	 [0]
1915 	 302	 * 0.636363 *	1	100	[1]	 [0]
1915 	 304	 * 0.589014 *	1	100	[1]	 [0]
1915 	 309	 * 0.906321 *	1	100	[1]	 [0]
1915 	 313	 * 0.302699 *	1	100	[1]	 [0]
1915 	 322	 * 0.598641 *	1	100	[1]	 [0]
1915 	 337	 * 0.770504 *	1	100	[1]	 [0]
1915 	 349	 * 0.939658 *	1	100	[1]	 [0]
1915 	 359	 * 0.347921 *	1	100	[1]	 [0]
1915 	 364	 * 0.325871 *	1	100	[1]	 [0]
1915 	 366	 * 0.705566 *	1	100	[1]	 [0]
1915 	 380	 * 0.611052 *	1	100	[1]	 [0]
1915 	 387	 * 0.553639 *	1	100	[1]	 [0]
1915 	 393	 * 0.937379 *	1	100	[1]	 [0]
1915 	 395	 * 0.742539 *	1	100	[1]	 [0]
1915 	 397	 * 0.225645 *	1	100	[1]	 [0]
1915 	 409	 * 0.953765 *	1	100	[1]	 [0]
1915 	 411	 * 0.469364 *	1	100	[1]	 [0]
1915 	 419	 * 0.433304 *	1	100	[1]	 [0]
1915 	 422	 * 0.936429 *	1	100	[1]	 [0]
1915 	 443	 * 0.929441 *	1	100	[1]	 [0]
1915 	 451	 * 0.26607 *	1	100	[1]	 [0]
1915 	 453	 * 0.538351 *	1	100	[1]	 [0]
1915 	 455	 * 0.0727039 *	1	100	[1]	 [0]
1915 	 464	 * 0.900597 *	1	100	[1]	 [0]
1915 	 469	 * 0.535302 *	1	100	[1]	 [0]
1915 	 473	 * 0.684115 *	1	100	[1]	 [0]
1915 	 476	 * 0.888522 *	1	100	[1]	 [0]
1915 	 478	 * 0.10564 *	1	100	[1]	 [0]
1915 	 481	 * 0.152191 *	1	100	[1]	 [0]
1915 	 484	 * 0.173351 *	1	100	[1]	 [0]
1916 	 0	 * 0.534409 *	1	100	[1]	 [0]
1916 	 1	 * 0.555796 *	1	100	[1]	 [0]
1916 	 2	 * 0.568718 *	1	100	[1]	 [0]
1916 	 3	 * 0.0910335 *	1	100	[1]	 [0]
1916 	 4	 * 0.860313 *	1	100	[1]	 [0]
1916 	 5	 * 0.970698 *	1	100	[1]	 [0]
1916 	 6	 * 0.195021 *	1	100	[1]	 [0]
1916 	 8	 * 0.532837 *	1	100	[1]	 [0]
1916 	 9	 * 0.0600033 *	1	100	[1]	 [0]
1916 	 10	 * 0.668936 *	1	100	[1]	 [0]
1916 	 12	 * 0.692952 *	1	100	[1]	 [0]
1916 	 13	 * 0.313543 *	1	100	[1]	 [0]
1916 	 14	 * 0.594763 *	1	100	[1]	 [0]
1916 	 15	 * 0.361675 *	1	100	[1]	 [0]
1916 	 16	 * 0.357421 *	1	100	[1]	 [0]
1916 	 17	 * 0.715196 *	1	100	[1]	 [0]
1916 	 19	 * 0.312931 *	1	100	[1]	 [0]
1916 	 20	 * 0.916082 *	1	100	[1]	 [0]
1916 	 24	 * 0.370106 *	1	100	[1]	 [0]
1916 	 34	 * 0.398153 *	1	100	[1]	 [0]
1916 	 40	 * 0.819645 *	1	100	[1]	 [0]
1916 	 53	 * 0.0943307 *	1	100	[1]	 [0]
1916 	 55	 * 0.412 *	1	100	[1]	 [0]
1916 	 56	 * 0.513802 *	1	100	[1]	 [0]
1916 	 57	 * 0.0547226 *	1	100	[1]	 [0]
1916 	 66	 * 0.608122 *	1	100	[1]	 [0]
1916 	 70	 * 0.81856 *	1	100	[1]	 [0]
1916 	 83	 * 0.301416 *	1	100	[1]	 [0]
1916 	 85	 * 0.919036 *	1	100	[1]	 [0]
1916 	 91	 * 0.749341 *	1	100	[1]	 [0]
1916 	 94	 * 0.205195 *	1	100	[1]	 [0]
1916 	 97	 * 0.715796 *	1	100	[1]	 [0]
1916 	 100	 * 0.296216 *	1	100	[1]	 [0]
1916 	 107	 * 0.0440987 *	1	100	[1]	 [0]
1916 	 119	 * 0.0863026 *	1	100	[1]	 [0]
1916 	 125	 * 0.262169 *	1	100	[1]	 [0]
1916 	 128	 * 0.3245 *	1	100	[1]	 [0]
1916 	 131	 * 0.482328 *	1	100	[1]	 [0]
1916 	 139	 * 0.664207 *	1	100	[1]	 [0]
1916 	 140	 * 0.789783 *	1	100	[1]	 [0]
1916 	 151	 * 0.0900759 *	1	100	[1]	 [0]
1916 	 153	 * 0.520841 *	1	100	[1]	 [0]
1916 	 154	 * 0.423263 *	1	100	[1]	 [0]
1916 	 160	 * 0.0116044 *	1	100	[1]	 [0]
1916 	 169	 * 0.725681 *	1	100	[1]	 [0]
1916 	 171	 * 0.431989 *	1	100	[1]	 [0]
1916 	 181	 * 0.302135 *	1	100	[1]	 [0]
1916 	 188	 * 0.056254 *	1	100	[1]	 [0]
1916 	 192	 * 0.147196 *	1	100	[1]	 [0]
1916 	 201	 * 0.501438 *	1	100	[1]	 [0]
1916 	 207	 * 0.234283 *	1	100	[1]	 [0]
1916 	 209	 * 0.0446726 *	1	100	[1]	 [0]
1916 	 220	 * 0.301432 *	1	100	[1]	 [0]
1916 	 222	 * 0.621677 *	1	100	[1]	 [0]
1916 	 224	 * 0.501848 *	1	100	[1]	 [0]
1916 	 232	 * 0.603685 *	1	100	[1]	 [0]
1916 	 240	 * 0.522927 *	1	100	[1]	 [0]
1916 	 247	 * 0.060471 *	1	100	[1]	 [0]
1916 	 250	 * 0.181536 *	1	100	[1]	 [0]
1916 	 254	 * 0.422468 *	1	100	[1]	 [0]
1916 	 260	 * 0.558259 *	1	100	[1]	 [0]
1916 	 264	 * 0.206277 *	1	100	[1]	 [0]
1916 	 269	 * 0.143803 *	1	100	[1]	 [0]
1916 	 273	 * 0.71617 *	1	100	[1]	 [0]
1916 	 276	 * 0.915539 *	1	100	[1]	 [0]
1916 	 281	 * 0.744011 *	1	100	[1]	 [0]
